country_id,country_name,date,Coverage,K-12 School Closure,Non-essential Businesses Closure,Gathering Limitations,Banning Gatherings of a Certain Size,Public information campaigns,Shelter-in-place Order,Close public transport,Travel Restrictions,State of Emergency Declaration,Note
ALB,Albania,03-09-2020,Targeted,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"On 8 March, the Albanian Council of Ministers stopped all flights and ferries with quarantined areas of northern Italy until 3 April, halted all schools for two weeks, ordered cancellation of all large public gatherings, and asked sports federations to cancel scheduled matches.    Sources:   1. https://tvklan.al/ndalohen-fluturimet-me-10-destinacione-drejt-italise/  2. https://uk.reuters.com/article/uk-health-coronavirus-albania/albania-halts-schools-italy-flights-ferries-over-coronavirus-idUKKBN20W01E?il=0"
ALB,Albania,03-09-2020,General,,,Require cancelling,,,,,,,"On 8 March, the Albanian Council of Ministers stopped all flights and ferries with quarantined areas of northern Italy until 3 April, halted all schools for two weeks, ordered cancellation of all large public gatherings, and asked sports federations to cancel scheduled matches.    Sources:   1. https://tvklan.al/ndalohen-fluturimet-me-10-destinacione-drejt-italise/  2. https://uk.reuters.com/article/uk-health-coronavirus-albania/albania-halts-schools-italy-flights-ferries-over-coronavirus-idUKKBN20W01E?il=0"
ALB,Albania,01-01-2020,,,,,No restrictions,,,,,,
ALB,Albania,03-09-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,All public gatherings have been cancelled.  https://www.garda.com/crisis24/news-alerts/321046/albania-authorities-suspend-educational-activities-nationwide-and-restrict-travel-to-italy-march-9-april-3-update-1
ALB,Albania,03-15-2020,General,,,,Restrictions on gatherings between 100-1000 people,,,,,,Large public gatherings are cancelled as of 15 March 2020  https://www.garda.com/crisis24/news-alerts/323096/albania-borders-closed-as-of-march-16-due-to-covid-19-update-2
ALB,Albania,04-18-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,Gatherings are restricted to no more than 2 citizens - see: https://web.archive.org/web/2020427212500/https://al.usembassy.gov/updates_covid19/
ALB,Albania,03-13-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,"Public transport closed in several cities as of 13 March 2020, by an order of the Minister of Health and Social Protection.  Source 1: https://shendetesia.gov.al/wp-content/uploads/2020/03/Urdher-168-per-ndalim-kufizimin-e-levizjeve-me-mjetet-e-transportit.pdf  Source 2: https://www.vizionplus.tv/nga-neser-pezullohet-sherbimi-i-transportit-publik-ne-tirane/"
ALB,Albania,03-13-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"Prime Minister Edi Rama announced a 72-hour curfew over the weekend, except for essential purposes such as to secure food and medicines.  Source: https://balkaninsight.com/2020/03/12/albania-close-factories-impose-curfew-in-war-against-new-coronavirus/"
ALB,Albania,03-13-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"""Each family will how have from 5 a.m. to 5:30 p.m. for their designated shopper to spend 90 minutes visiting shops, banks and pharmacies once they receive permission via an app — four and a half hours longer than before. But at weekends, the lockdown will be in force from Friday evening until Monday morning, rather than starting at Saturday lunchtime. Police also began using drones on Monday to spot anyone going out during the hours of lockdown.""  Source: https://www.reuters.com/article/us-health-coronavirus-albania/albania-relaxes-weekday-curfew-hours-toughens-weekend-lockdown-idUSKCN21V1WM"
ALB,Albania,02-25-2020,,,,,,,,,Screening,,"Albanians citizens arriving from high risk countries are required to contact relevant authorities and undergo testing.   “Albanian citizens coming from China, Singapore, Iran, South Korea and Italy, designated as areas where there were cases of coravirus reported, by contacting emergency number 127 they directly receive instructions on how to act, while a full medical group wearing the necessary protective suits visits them and hands the patient a surgical mask, so that others do not get infected. They are then transferred to the infectious hospital, a sample is taken and sent to the Public Health Institute (PHI)”, Brataj explained.  Source: https://balkaneu.com/albania-national-medical-emergency-center-hands-out-coronavirus-instructions-and-increases-hospital-budget/?fbclid=IwAR0iSbB9XWv8cCaFWQjMl0l7oyEmnoBnBWFFtDidbci7RuoDUNcgYK1zgDQ"
ALB,Albania,03-11-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,All people arriving from high risk countries as designated by the WHO are required to self-quarantine for 14 days.  Source: Ministry of Health of Albania. https://shendetesia.gov.al/11-mars-2020-informacion-i-perditesuar-per-koronavirusin-covid_19/
ALB,Albania,03-15-2020,,,,,,,,,Total border closure,,"As of Sunday, March 15, at 00:00 (local time), all land borders with Albania have been closed until further notice as a result of the coronavirus outbreak. Travel between Albania and Montenegro, Kosovo, North Macedonia, and Greece is prohibited, unless for the transportation of goods. The government previously announced on Friday, March 13, that maritime borders with Italy and Greece will be closed with the exception of freight vessels. Albania has also banned all air travel with Italy.  Source: https://www.garda.com/crisis24/news-alerts/323096/albania-borders-closed-as-of-march-16-due-to-covid-19-update-2"
AND,Andorra,03-16-2020,General,Require closing all levels,,,,,,,,,"Government decided to close all schools, kindergartens and the University from Monday (16 March 2020) onwards.  Source: https://web.archive.org/web/2020317022626/https://www.diariandorra.ad/noticies/nacional/2020/03/12/l_hospital_ailla_dues_persones_mes_per_sospites_haver_infectat_amb_malaltia_158460_1125.html"
AND,Andorra,03-14-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"On 13 March, the PM announced new exceptional measures to commence the following day ""close all leisure and leisure establishments, gyms, bars, restaurants and all commercial establishments, with the exception of those that sell basic necessities""    http://web.archive.org/web/2020428152244/https://www.govern.ad/comunicats/item/11305-missatge-del-cap-de-govern-a-la-poblacio-davant-la-situacio-excepcional-per-coronavirus"
AND,Andorra,04-20-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"On 20 April the government will begin a pilot test of ""phase 1"" of their exit strategy, which involves re-opening some non-essential sectors such as real estate and textile making.    http://web.archive.org/web/2020427174636/https://www.govern.ad/comunicats/item/11440-el-govern-preveu-una-represa-progressiva-de-l-activitat-amb-una-primera-fase-que-incloura-aquells-sectors-que-facilitin-el-confinament-i-la-venda-en-linia"
AND,Andorra,03-13-2020,General,,,Recommend cancelling,,,,,,,"The Prime Minister announces a series of emergency measures on 13 March. These include the closure of leisure establishments, as well as the cancellation of upcoming public events for Constitution Day. But it does not seem to include a broad cancellation of all public events.    http://web.archive.org/web/2020427181246/https://www.govern.ad/cap-de-govern/item/11305-missatge-del-cap-de-govern-a-la-poblacio-davant-la-situacio-excepcional-per-coronavirus"
AND,Andorra,01-01-2020,,,,,No restrictions,,,,,,
AND,Andorra,03-25-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,public transport is operating at a reduced capacity ie. 33% capacity and also with a reduction in regular hours. https://web.archive.org/save/https://www.govern.ad/preguntes-coronavirus
AND,Andorra,03-13-2020,General,,,,,,recommend not leaving house,,,,"The Prime Minister announced a series of emergency measures on 13 March. These included orders to close many industries and sectors (including all leisure establishments), as well as orders to cancel the upcoming Constitution Day events. But it does not seem like they are requiring citizens to isolate at home.    http://web.archive.org/web/2020427181246/https://www.govern.ad/cap-de-govern/item/11305-missatge-del-cap-de-govern-a-la-poblacio-davant-la-situacio-excepcional-per-coronavirus"
AND,Andorra,04-08-2020,,,,,,,,,Ban on high-risk regions,,"France and Spain have closed their borders, leaving people in Andorra locked in: https://www.lugaresdenieve.com/?q=es/noticia/francia-blinda-las-fronteras-partir-de-este-miercoles"
ARE,United Arab Emirates,03-01-2020,Targeted,Require closing (only some levels or categories),,,,,,,,,Nurseries required to close   https://gulfnews.com/uae/coronavirus-uae-nurseries-in-a-tight-spot-as-students-dont-pay-fees-1.70420359
ARE,United Arab Emirates,03-08-2020,General,Require closing all levels,,,,,,,,,"close schools for four weeks, hich started on March 8, as a precaution against the Covid-19 virus. Before classes resume on April 5, school premises will be thoroughly sterilised. The closure also applies to nurseries, which have been shut since March 1. https://gulfnews.com/uae/health/coronavirus-uae-schools-parents-adjust-to-month-long-closure-1.70151639"
ARE,United Arab Emirates,03-01-2020,Targeted,,recommend closing (or work from home),,,,,,,,"Coronavirus: UAE federal employees to work fewer hours as nurseries close temporarily Working mothers may arrive two hours late or leave two hours before they finish normal working hours. Federal employees in the UAE have been granted flexible working hours as nurseries in the country closed temporarily in an effort to stay the spread of the coronavirus outbreak.  The Federal Authority for Government Human Resources issued a circular granting mothers working in UAE ministries and federal entities who have children in nurseries, flexible working hours, reported news agency, Wam, on Sunday.   https://www.thenational.ae/uae/government/coronavirus-uae-federal-employees-to-work-fewer-hours-as-nurseries-close-temporarily-1.986692"
ARE,United Arab Emirates,03-25-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"The UAE has decided to close all commercial centres, and shopping malls for a renewable period of two weeks. However, hypermarkets and pharmacies in the malls will remain open. https://gulfnews.com/uae/government/coronavirus-uae-shuts-malls-for-two-weeks-hypermarkets-to-remain-open-1.1584914600541.     Dubai directed the private sector to implement remote working for most staff, but exempted a broad spectrum of businesses.  https://www.aljazeera.com/news/2020/03/uae-imposes-curfew-deep-cleaning-coronavirus-cases-rise-200326192938826.html"
ARE,United Arab Emirates,03-15-2020,General,,,Recommend cancelling,,,,,,,"The Ministry of Health and Prevention and the National Emergency Crisis and Disaster Management Authority have urged the public to temporarily delay all wedding receptions and social activities in all wedding venues, including halls in hotels and at home, effective Wednesday, the 18th of March, for a period of four weeks.  https://www.ncema.gov.ae/en/media-center/news/16/3/2020/ministry-of-health-disaster-management-authority-call-for-temporary-delay-of-wedding-receptions-effective-wednesday.aspx#page=1. Department of Tourism and Commerce Marketing has announced all events hosted by hospitality and entertainment destinations in Dubai to be suspended until the end of March to limit large public gatherings, from concerts and night clubs to wedding functions.  https://en.vogue.me/news-3/uae-initiatives-curb-coronavirus-outbreak/. The National Emergency Crisis and Disaster Management Authority and the General Authority of Islamic Affairs and Endowments have decided to temporarily suspend prayers in all places of worship across the nation, effective today at 9 p.m. local time on the 16th of March, for a period of four weeks out of concern for public safety. https://www.ncema.gov.ae/en/media-center/news/16/3/2020/uae-temporarily-suspends-prayers-in-all-places-of-worship-for-four-weeks.aspx#page=1"
ARE,United Arab Emirates,03-16-2020,General,,,Require cancelling,,,,,,,
ARE,United Arab Emirates,01-01-2020,,,,,No restrictions,,,,,,[T]he UAE has been under an overnight curfew since March 26 - could not find evidence of restrictions prior to that;  https://web.archive.org/web/2020430174227/https://www.thesun.co.uk/news/11304061/uk-coronavirus-lockdown-month-lasted-start-end/
ARE,United Arab Emirates,03-27-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,https://web.archive.org/web/2020430174820/https://gulfnews.com/uae/covid-19-everything-uae-residents-should-know-during-coronavirus-restrictions-1.1585466813782
ARE,United Arab Emirates,03-26-2020,Targeted,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,"Not a total closure, but limit on schedule during decontamination hours: Coronavirus disinfection: Dubai public transport schedule. Dubai’s RTA extends 8pm to 6am public transport suspension until April 5  http://web.archive.org/web/2020421155820/https://gulfnews.com/uae/transport/coronavirus-disinfection-dubai-public-transport-schedule-1.70660238  http://web.archive.org/web/2020421155602/https://gulfnews.com/uae/transport/coronavirus-dubais-rta-extends-8pm-to-6am-public-transport-suspension-until-april-5-1.70694418"
ARE,United Arab Emirates,04-04-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,Coronavirus disinfection: Dubai public transport schedule. Dubai’s RTA extends 8pm to 6am public transport suspension until April 5 https://gulfnews.com/uae/transport/coronavirus-disinfection-dubai-public-transport-schedule-1.70660238. https://gulfnews.com/uae/transport/coronavirus-dubais-rta-extends-8pm-to-6am-public-transport-suspension-until-april-5-1.70694418. 
ARE,United Arab Emirates,04-17-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,Public transport significantly reduced across uae with additional stringency in Dubai Metro Area: https://web.archive.org/web/2020426032920/https://www.rta.ae/wps/portal/rta/ae/home/public-transport-and-services-updates
ARE,United Arab Emirates,03-23-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,https://archive.vn/wip/laaiv
ARE,United Arab Emirates,03-23-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,https://archive.vn/laaiv
ARE,United Arab Emirates,01-23-2020,,,,,,,,,Screening,,"Rebuilt from previous:  Dubai will screen passengers arriving on direct flights from China, the emirate's airport operator said on Thursday  https://web.archive.org/web/2020421154048/https://www.khaleejtimes.com/uae/dubai/china-coronavirus-outbreak-dubai-to-screen-passengers"
ARE,United Arab Emirates,02-24-2020,,,,,,,,,Ban on high-risk regions,,"The UAE Ministry of Foreign Affairs and International Cooperation issued a statement on Monday detailing a travel ban to Iran and Thailand following recent concerns on the new coronavirus, COVID-19, outbreaks in the aforementioned countries.  https://web.archive.org/web/2020421153805/https://www.ncema.gov.ae/en/media-center/news/24/2/2020/uae-issues-travel-bans-to-iran-thailand-following-covid-19-outbreak-concerns.aspx#page=1"
ARE,United Arab Emirates,03-25-2020,,,,,,,,,Total border closure,,"Suspension of all flights except cargo and repatriation; entry of visa/ resident permit holders also stopped until April 16. Even with emirates resuming flights, it is only for outbound flights https://web.archive.org/web/2020426034127/https://wam.ae/en/details/1395302832346; http://web.archive.org/web/2020421160754/https://www.traveller.com.au/emirates-restarts-some-international-flights-after-coronavirus-grounding-h1n698; https://web.archive.org/save/https://www.khaleejtimes.com/coronavirus-pandemic/covid-19-re-entry-suspension-for-uae-residents-extended-"
ARG,Argentina,03-16-2020,General,Require closing all levels,,,,,,,,,Schools closing and only online classes for 14 days - https://www.argentina.gob.ar/noticias/coronavirus-suspension-de-clases-presenciales-14-dias-consecutivos-partir-del-16-de-marzo
ARG,Argentina,03-19-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"Art. 2, Decree 297/2020. Measures were put in place 19/03, renewed 31/03 until 12/04 and renewed 11/04 until 26/04. Sources: http://servicios.infoleg.gob.ar/infolegInternet/anexos/335000-339999/335741/norma.htm ***///*** https://www.boletinoficial.gob.ar/suplementos/202033101NS.pdf ***///*** https://www.boletinoficial.gob.ar/detalleAviso/primera/227694/2020411 ***///*** https://www.boletinoficial.gob.ar/detalleAviso/primera/228261/2020426"
ARG,Argentina,04-27-2020,Targeted,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"National Government extends provisions of Decree 297/2020 until May 10, 2020. IMPORTANT!!! With the new decree, provinces are allowed to “flexibilize” the isolation and gradually open sectors of the economy if they consider it is necessary to do it. Responses from provinces have been different, ranging from very strict (Córdoba) to more permissive (Buenos Aires). Source: http://web.archive.org/web/2020429181240/https://www.boletinoficial.gob.ar/detalleAviso/primera/"
ARG,Argentina,03-11-2020,Targeted,,,Require cancelling,,,,,,,"Catamarca, Río Negro, Ciudad Autónoma de Buenos Aires and Buenos Aires (provinces) have decided to cancel public events. Source: https://web.archive.org/web/2020412074944/https://www.perfil.com/noticias/actualidad/coronavirus-que-eventos-se-suspenden-argentina.phtml"
ARG,Argentina,03-19-2020,General,,,Require cancelling,,,,,,,
ARG,Argentina,01-01-2020,,,,,No restrictions,,,,,,
ARG,Argentina,03-19-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"Measures were put in place 19/03, renewed 31/03 until 12/04, renewed 11/04 until 26/04, and renewed 26/04 until 10/05. There is no explicit restriction on gatherings. However, Art. 5 of decree 297/2020 suspends activity of any place that requires the gathering of individuals. Sources: http://servicios.infoleg.gob.ar/infolegInternet/anexos/335000-339999/335741/norma.htm ***///*** https://www.boletinoficial.gob.ar/suplementos/202033101NS.pdf ***///*** https://www.boletinoficial.gob.ar/detalleAviso/primera/227694/2020411 ***///*** https://www.boletinoficial.gob.ar/detalleAviso/primera/228261/2020426"
